game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
WAKFU,fr,Iboul,iboul,tb_only,tb_filtered_base,True,,,True,False,False,False,Iboul,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ibuga,ibuga,tb_only,tb_filtered_base,True,,,True,False,False,False,Ibuga,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ibyufono,ibyufono,tb_only,tb_filtered_base,True,,,True,False,False,False,Ibyufono,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Icabol,icabol,tb_only,tb_filtered_base,True,,,True,False,False,False,Icabol,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Icar,icar,tb_only,tb_filtered_base,True,,,True,False,False,False,Icar,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Icate,icate,tb_only,tb_filtered_base,True,,,True,False,False,False,Icate,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Ice,ice,tb_only,tb_filtered_base,True,,,True,False,False,False,Ice,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Icekya,icekya,tb_only,tb_filtered_base,True,,,True,False,False,False,Icekya,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ichassi,ichassi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ichassi,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ichazum,ichazum,tb_only,tb_filtered_base,True,,,True,False,False,False,Ichazum,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,fr,ichtyenne,ichtyenne,tb_only,tb_filtered_base,True,,,True,False,False,False,ichtyenne,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Iciracy,iciracy,tb_only,tb_filtered_base,True,,,True,False,False,False,Iciracy,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Icisme,icisme,tb_only,tb_filtered_base,True,,,True,False,False,False,Icisme,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,ICKC,ickc,tb_only,tb_filtered_base,True,,,True,False,False,False,ICKC,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Icleen,icleen,tb_only,tb_filtered_base,True,,,True,False,False,False,Icleen,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Icofem,icofem,tb_only,tb_filtered_base,True,,,True,False,False,False,Icofem,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAVEN,fr,Icotine,icotine,tb_only,tb_filtered_base,True,,,True,False,False,False,Icotine,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
WAVEN,fr,Icotines,icotines,tb_only,tb_filtered_base,True,,,True,False,False,False,Icotines,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,fr,Icspay,icspay,tb_only,tb_filtered_base,True,,,True,False,False,False,Icspay,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Icumaba,icumaba,tb_only,tb_filtered_base,True,,,True,False,False,False,Icumaba,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Icuste,icuste,tb_only,tb_filtered_base,True,,,True,False,False,False,Icuste,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Icération,icération,tb_only,tb_filtered_base,True,,,True,False,False,False,Icération,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Idafubap,idafubap,tb_only,tb_filtered_base,True,,,True,False,False,False,Idafubap,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Idapyb,idapyb,tb_only,tb_filtered_base,True,,,True,False,False,False,Idapyb,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Idarfen,idarfen,tb_only,tb_filtered_base,True,,,True,False,False,False,Idarfen,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Idefix,idefix,tb_only,tb_filtered_base,True,,,True,False,False,False,Idefix,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Idemas,idemas,tb_only,tb_filtered_base,True,,,True,False,False,False,Idemas,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Idemo,idemo,tb_only,tb_filtered_base,True,,,True,False,False,False,Idemo,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Idetupen,idetupen,tb_only,tb_filtered_base,True,,,True,False,False,False,Idetupen,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Idlukud,idlukud,tb_only,tb_filtered_base,True,,,True,False,False,False,Idlukud,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Idolaton,idolaton,tb_only,tb_filtered_base,True,,,True,False,False,False,Idolaton,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Iduvlim,iduvlim,tb_only,tb_filtered_base,True,,,True,False,False,False,Iduvlim,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Iem,iem,tb_only,tb_filtered_base,True,,,True,False,False,False,Iem | iem,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,4,tb_only,kept_neologism,
TOUCH,fr,Iench,iench,tb_only,tb_filtered_base,True,,,True,False,False,False,Iench,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
WAKFU,fr,Ieuch,ieuch,tb_only,tb_filtered_base,True,,,True,False,False,False,Ieuch,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifabuda,ifabuda,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifabuda,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Ifanss,ifanss,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifanss,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifecho,ifecho,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifecho,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifefile,ifefile,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifefile,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifefulf,ifefulf,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifefulf,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifefuli,ifefuli,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifefuli,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Ifefupuk,ifefupuk,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifefupuk,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO,fr,Ifegeleh,ifegeleh,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifegeleh,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ifeluguh,ifeluguh,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifeluguh,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifeplif,ifeplif,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifeplif,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ififut,ififut,tb_only,tb_filtered_base,True,,,True,False,False,False,Ififut,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
RETRO,fr,Ifimdar,ifimdar,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifimdar,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifimok,ifimok,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifimok,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifitit,ifitit,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifitit,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifofuti,ifofuti,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifofuti,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifolovl,ifolovl,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifolovl,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Ifrabo,ifrabo,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrabo,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Ifraf,ifraf,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifraf,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifrecfrit,ifrecfrit,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrecfrit,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Ifrefa,ifrefa,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrefa,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifreflu,ifreflu,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifreflu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifresec,ifresec,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifresec,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifreufiv,ifreufiv,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifreufiv,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifricufu,ifricufu,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifricufu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Ifrikt,ifrikt,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrikt,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifrinu,ifrinu,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrinu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifrivum,ifrivum,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrivum,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifrusifel,ifrusifel,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrusifel,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifrusiful,ifrusiful,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifrusiful,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifucith,ifucith,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifucith,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifudi,ifudi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifudi,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifufuh,ifufuh,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifufuh,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ifuhilif,ifuhilif,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifuhilif,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO,fr,Ifupefi,ifupefi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ifupefi,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Igam,igam,tb_only,tb_filtered_base,True,,,True,False,False,False,Igam,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Igans,igans,tb_only,tb_filtered_base,True,,,True,False,False,False,Igans,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Igatim,igatim,tb_only,tb_filtered_base,True,,,True,False,False,False,Igatim,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Igeroth,igeroth,tb_only,tb_filtered_base,True,,,True,False,False,False,Igeroth,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Iggy,iggy,tb_only,tb_filtered_base,True,,,True,False,False,False,Iggy,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Igiplam,igiplam,tb_only,tb_filtered_base,True,,,True,False,False,False,Igiplam,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Iglotte,iglotte,tb_only,tb_filtered_base,True,,,True,False,False,False,Iglotte,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Iglout,iglout,tb_only,tb_filtered_base,True,,,True,False,False,False,Iglout,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Igloute,igloute,tb_only,tb_filtered_base,True,,,True,False,False,False,Igloute,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Igne,igne,tb_only,tb_filtered_base,True,,,True,False,False,False,Igne,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ignelicrobur,ignelicrobur,tb_only,tb_filtered_base,True,,,True,False,False,False,Ignelicrobur,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,fr,Ignemikhal,ignemikhal,tb_only,tb_filtered_base,True,,,True,False,False,False,Ignemikhal,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ignerkocropos,ignerkocropos,tb_only,tb_filtered_base,True,,,True,False,False,False,Ignerkocropos,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Igniflam,igniflam,tb_only,tb_filtered_base,True,,,True,False,False,False,Igniflam,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
TOUCH,fr,ignikikitue,ignikikitue,tb_only,tb_filtered_base,True,,,True,False,False,False,ignikikitue,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ignis,ignis,tb_only,tb_filtered_base,True,,,True,False,False,False,Ignis,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Ignolles,ignolles,tb_only,tb_filtered_base,True,,,True,False,False,False,Ignolles,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Igow,igow,tb_only,tb_filtered_base,True,,,True,False,False,False,Igow,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Igraphies,igraphies,tb_only,tb_filtered_base,True,,,True,False,False,False,Igraphies,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAVEN,fr,Igror,igror,tb_only,tb_filtered_base,True,,,True,False,False,False,Igror,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Igudeju,igudeju,tb_only,tb_filtered_base,True,,,True,False,False,False,Igudeju,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Iguem,iguem,tb_only,tb_filtered_base,True,,,True,False,False,False,Iguem,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Iguili,iguili,tb_only,tb_filtered_base,True,,,True,False,False,False,Iguili,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAVEN,fr,Igôle,igôle,tb_only,tb_filtered_base,True,,,True,False,False,False,Igôle,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ihefidi,ihefidi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ihefidi,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ihevavu,ihevavu,tb_only,tb_filtered_base,True,,,True,False,False,False,Ihevavu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ihikurat,ihikurat,tb_only,tb_filtered_base,True,,,True,False,False,False,Ihikurat,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Iholo,iholo,tb_only,tb_filtered_base,True,,,True,False,False,False,Iholo,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ihudfla,ihudfla,tb_only,tb_filtered_base,True,,,True,False,False,False,Ihudfla,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ijugomo,ijugomo,tb_only,tb_filtered_base,True,,,True,False,False,False,Ijugomo,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ikagogu,ikagogu,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikagogu,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ikagum,ikagum,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikagum,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ikaldar,ikaldar,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikaldar,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikalugi,ikalugi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikalugi,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ikan,ikan,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikan,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Ikargn,ikargn,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikargn,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikaril,ikaril,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikaril,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,fr,Ike,ike,tb_only,tb_filtered_base,True,,,True,False,False,False,Ike,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ikecumih,ikecumih,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikecumih,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikelae,ikelae,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikelae,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikeloc,ikeloc,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikeloc,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikepfla,ikepfla,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikepfla,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikerosi,ikerosi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikerosi,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ikeruplu,ikeruplu,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikeruplu,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Iki,iki,tb_only,tb_filtered_base,True,,,True,False,False,False,Iki,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Ikibbit,ikibbit,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikibbit,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Ikid,ikid,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikid,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Ikiki,ikiki,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikiki,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikimeju,ikimeju,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikimeju,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Ikitune,ikitune,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikitune,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Ikko,ikko,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikko,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,fr,Ikoan,ikoan,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikoan,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,iks,iks,tb_only,tb_filtered_base,True,,,True,False,False,False,iks,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ikul,ikul,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikul,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
TOUCH,fr,Ikuno,ikuno,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikuno,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,fr,Ikunochi,ikunochi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikunochi,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ikwa,ikwa,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikwa,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,fr,Iky,iky,tb_only,tb_filtered_base,True,,,True,False,False,False,Iky,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Ikyrie,ikyrie,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikyrie,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Ikäss,ikäss,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikäss,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Ikête,ikête,tb_only,tb_filtered_base,True,,,True,False,False,False,Ikête,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Ilage,ilage,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilage,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Ilalano,ilalano,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilalano,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Ilaster,ilaster,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilaster,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU | WAVEN,fr,Ile,ile,tb_only,tb_filtered_base,True,,,True,False,False,False,Ile | ile,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU | WAVEN,5,6,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ileceuhi,ileceuhi,tb_only,tb_filtered_base,True,,,True,False,False,False,Ileceuhi,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,fr,Ilefe,ilefe,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilefe,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ilefo,ilefo,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilefo,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ilefuti,ilefuti,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilefuti,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ilelath,ilelath,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilelath,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,fr,Ilele,ilele,tb_only,tb_filtered_base,True,,,True,False,False,False,Ilele,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,fr,Iles,iles,tb_only,tb_filtered_base,True,,,True,False,False,False,Iles,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
